Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
10/10/2016,Uluru,18.6,29,0,NA,NA,SSE,46,SE,SSE,28,24,37,24,1017.8,1016.5,NA,NA,22.4,27.7,No,No
10/11/2016,Uluru,11.5,26.3,0,NA,NA,ESE,50,ESE,SE,31,22,33,18,1022.5,1018.2,NA,NA,17.3,25.6,No,No
10/12/2016,Uluru,9,29,0,NA,NA,E,39,E,ESE,24,20,22,12,1021.2,1016.2,NA,NA,18.8,27.6,No,No
10/13/2016,Uluru,10.3,29.4,0,NA,NA,SE,41,ENE,E,26,22,28,10,1020.3,1015.4,NA,NA,19.9,28.7,No,No
10/14/2016,Uluru,10,30.6,0,NA,NA,E,35,ENE,ENE,19,9,24,9,1018,1012.7,NA,NA,21.3,29.1,No,No
10/15/2016,Uluru,8.3,34.6,0,NA,NA,NW,52,NNE,NNW,9,24,22,7,1013.1,1007.3,NA,NA,22.8,33.8,No,No
10/16/2016,Uluru,16.1,23.8,0,NA,NA,SW,52,S,S,35,22,40,31,1011.5,1013.6,NA,7,21.3,20.5,No,No
10/17/2016,Uluru,3.7,25.2,0,NA,NA,SE,44,ESE,ENE,28,19,32,16,1019.8,1015.9,NA,NA,15.6,24.2,No,No
10/18/2016,Uluru,6,29.9,0,NA,NA,E,31,E,N,11,9,23,9,1017.9,1014.6,NA,1,20,28.9,No,No
10/19/2016,Uluru,12.1,33.9,0,NA,NA,N,35,ENE,NNW,15,22,18,7,1015.4,1010.7,NA,NA,22.4,33.3,No,No
10/20/2016,Uluru,13.4,32.6,0,NA,NA,NNW,67,N,N,13,37,21,23,1011.8,1007.4,5,8,25.6,30.9,No,No
10/21/2016,Uluru,14.8,21.9,0,NA,NA,S,44,SSE,SE,15,20,65,49,1016.5,1015.6,5,7,15.8,20.6,No,No
10/22/2016,Uluru,8.9,23.2,0,NA,NA,SE,46,E,E,31,24,44,24,1023.9,1019.7,NA,NA,15,21.5,No,No
10/23/2016,Uluru,7.4,25.2,0,NA,NA,E,43,E,E,26,19,26,13,1022.4,1017.5,NA,NA,16.9,24.2,No,No
10/24/2016,Uluru,5.7,29.7,0,NA,NA,ENE,35,NE,E,24,11,20,8,1018.5,1012.9,NA,NA,19.4,27.7,No,No
10/25/2016,Uluru,6.5,35.2,0,NA,NA,NNW,50,NNW,NW,17,24,15,6,1013.6,1008.3,NA,NA,23.5,33.8,No,No
10/26/2016,Uluru,14.2,35.8,0,NA,NA,SSW,31,SSE,SW,20,13,27,12,1013.8,1011.1,4,8,26.5,33.5,No,No
10/27/2016,Uluru,18.3,33.1,0,NA,NA,ESE,39,ESE,ENE,24,19,41,22,1016.8,1012.3,8,5,23.1,31.4,No,No
10/28/2016,Uluru,21.6,32.1,0,NA,NA,E,39,E,E,24,19,21,16,1015.6,1010.8,8,8,24.5,31.2,No,No
10/29/2016,Uluru,23.7,39.9,0,NA,NA,NW,54,NE,NW,13,26,14,11,1011.4,1005.4,1,6,29.1,37.9,No,No
10/30/2016,Uluru,24,32,0,NA,NA,SSW,41,SSE,S,13,19,32,28,1012.3,1010.7,8,8,27.8,29.7,No,No
10/31/2016,Uluru,19.8,28.9,0,NA,NA,E,46,E,E,28,20,40,26,1015.9,1012.3,8,8,20.7,27.8,No,No
11/1/2016,Uluru,16.6,28.6,0,NA,NA,E,43,ESE,E,24,22,29,22,1015.1,1012.3,8,7,20.6,26.6,No,No
11/2/2016,Uluru,17.3,26,0,NA,NA,NE,52,SE,WNW,17,17,27,53,1015.7,1013.5,7,8,22.5,23,No,No
11/3/2016,Uluru,15.8,33.7,0,NA,NA,NNE,37,NE,W,20,9,40,19,1015.1,1011.4,1,NA,22.9,32.9,No,No
11/4/2016,Uluru,17,37.6,0,NA,NA,W,31,ENE,WSW,11,15,21,14,1014.8,1010.6,NA,NA,28.3,35.9,No,No
11/5/2016,Uluru,18.2,37.7,0,NA,NA,SSE,35,SE,SSE,20,11,17,10,1015.7,1012.2,NA,NA,29.1,35.8,No,No
11/6/2016,Uluru,18.7,38.1,0,NA,NA,E,33,ENE,S,20,9,18,9,1015,1008.8,NA,NA,28.7,37,No,No
11/7/2016,Uluru,16.3,41.2,0,NA,NA,W,59,NNW,NW,17,24,15,8,1007,1002.2,NA,8,31.4,38.5,No,No
11/8/2016,Uluru,17.5,35.5,0,NA,NA,SSE,46,ESE,WSW,19,9,46,15,1009.8,1005.4,NA,NA,22,33.7,No,No
11/9/2016,Uluru,18.8,38.7,0,NA,NA,ENE,44,E,ENE,31,19,27,15,1008.1,1002.2,7,NA,24.8,36.8,No,No
11/10/2016,Uluru,21.3,39.1,0,NA,NA,NW,61,SE,WNW,7,28,20,16,1004.7,1001.9,8,8,27.7,34.9,No,No
11/11/2016,Uluru,21.1,39.1,0,NA,NA,NW,63,NW,WNW,19,37,19,8,1005.2,1002.3,NA,NA,30.9,38.8,No,No
11/12/2016,Uluru,17.4,34.9,0,NA,NA,SSW,39,SSE,SSE,22,19,25,13,1010.8,1008,NA,NA,26.3,34,No,No
11/13/2016,Uluru,16.8,30.5,0,NA,NA,S,39,SE,S,22,15,29,11,1017.4,1012.9,NA,NA,21.1,29.9,No,No
11/14/2016,Uluru,12.4,30.4,0,NA,NA,E,44,E,SSE,30,19,25,14,1018.1,1014.4,NA,NA,22,27.7,No,No
11/15/2016,Uluru,13.8,32.6,0,NA,NA,ENE,43,ENE,SSE,28,13,18,8,1018.5,1013.2,NA,NA,23.5,31,No,No
11/16/2016,Uluru,15.2,35.7,0,NA,NA,NE,44,NE,ESE,30,13,12,6,1015.9,1010.4,NA,NA,27.9,34.8,No,No
11/17/2016,Uluru,20.5,38.7,0,NA,NA,SSW,54,N,WNW,20,24,9,6,1013.2,1009.6,NA,1,29.8,37.1,No,No
11/18/2016,Uluru,24.5,33.9,0,NA,NA,SW,76,SSE,WNW,17,6,36,21,1013.3,1009.4,7,8,27.2,32.5,No,No
11/19/2016,Uluru,16.8,34.3,0,NA,NA,ESE,57,SE,E,17,11,54,25,1013.3,1008.2,NA,NA,23.4,31.7,No,No
11/20/2016,Uluru,18.2,39.6,0,NA,NA,NW,33,ENE,NW,17,19,34,10,1010.1,1004.4,NA,NA,27.9,38.4,No,No
11/21/2016,Uluru,18.9,42.1,0,NA,NA,S,57,N,SW,17,26,21,10,1005.2,1001.4,NA,8,31.6,39,No,No
11/22/2016,Uluru,21.8,33.8,0,NA,NA,SE,39,SE,SSE,22,15,39,27,1010.2,1006.9,NA,NA,24.7,32.2,No,No
11/23/2016,Uluru,19.7,35.5,0,NA,NA,SE,48,E,ENE,26,28,27,20,1012.5,1008.8,NA,1,26.4,33.8,No,Yes
11/24/2016,Uluru,19.3,29,1.4,NA,NA,E,50,ESE,E,26,28,46,34,1014.8,1011.7,7,NA,22.4,28.3,Yes,No
11/25/2016,Uluru,14.8,32,0,NA,NA,E,44,ESE,E,24,17,37,21,1015.5,1011.5,NA,NA,21.1,31.4,No,No
11/26/2016,Uluru,16.1,34.2,0,NA,NA,E,50,E,E,24,19,21,12,1016.5,1012,NA,NA,26.4,32.2,No,No
11/27/2016,Uluru,16.8,35.5,0,NA,NA,ENE,37,ENE,S,22,9,13,8,1015.3,1011.1,NA,NA,27.3,34,No,No
11/28/2016,Uluru,14.9,38.7,0,NA,NA,SSW,37,NE,ESE,19,17,9,6,1012.9,1008.9,NA,NA,30.5,37,No,No
11/29/2016,Uluru,17.1,41.5,0,NA,NA,SSE,63,NE,ESE,7,15,9,6,1011,1006.9,NA,4,30.9,39.2,No,No
11/30/2016,Uluru,19.3,40.9,0,NA,NA,WNW,37,NE,W,9,9,11,8,1008.2,1004.5,NA,8,30.5,39.5,No,No
12/1/2016,Uluru,20.1,42.2,0,NA,NA,WNW,54,NE,WNW,9,24,19,8,1006.4,1002.1,NA,3,33.2,41.1,No,No
12/2/2016,Uluru,27.7,40.6,0,NA,NA,N,54,E,NNW,22,26,20,14,1007.6,1004.5,5,NA,32.3,39.1,No,No
12/3/2016,Uluru,23.6,31.9,0.4,NA,NA,N,48,NE,WNW,6,7,43,39,1009.8,1009,8,8,29.2,29.3,No,No
12/4/2016,Uluru,21.9,39.2,0.2,NA,NA,WSW,69,NNE,NNW,19,31,47,24,1009.1,1003.6,1,8,29.3,37.8,No,Yes
12/5/2016,Uluru,20.4,32.5,16.4,NA,NA,SSW,69,N,WNW,15,20,87,44,1010.6,1007.7,8,6,22.7,32.3,Yes,Yes
12/6/2016,Uluru,19,23.3,4.4,NA,NA,NE,28,ESE,NE,13,20,90,96,1013.6,1012.5,6,8,21.2,21.9,Yes,Yes
12/7/2016,Uluru,19.4,33.3,6,NA,NA,NE,37,ENE,NNW,15,15,83,41,1012.3,1008.4,6,NA,23,31.9,Yes,No
12/8/2016,Uluru,22.1,33.1,0,NA,NA,S,41,S,SSE,24,20,51,24,1011.4,1009.5,8,2,24.7,31.9,No,No
12/9/2016,Uluru,16.6,31.5,0,NA,NA,ESE,44,ESE,SE,28,20,29,16,1015.5,1012.5,NA,NA,23.7,29.7,No,No
12/10/2016,Uluru,17.3,32.9,0,NA,NA,E,48,E,ENE,28,22,22,12,1016.7,1013,NA,NA,25.2,31.7,No,No
12/11/2016,Uluru,16.3,34.4,0,NA,NA,E,48,E,ESE,28,22,16,9,1015.5,1011.2,NA,NA,27.9,33.1,No,No
12/12/2016,Uluru,14.7,37.6,0,NA,NA,ENE,43,ENE,NNW,28,9,13,6,1012.1,1007.5,NA,NA,29.1,36.3,No,No
12/13/2016,Uluru,16.7,41.7,0,NA,NA,SW,61,NNE,WSW,26,15,17,7,1006.1,1002.6,NA,NA,33.2,41.1,No,No
12/14/2016,Uluru,24.2,35.2,0,NA,NA,NW,57,NNE,NNW,9,20,45,28,1009.3,1005.1,8,7,27.3,33.9,No,Yes
12/15/2016,Uluru,18.6,31.5,6.8,NA,NA,S,43,SE,SSE,20,6,71,44,1011.7,1007.3,8,4,20.3,29.5,Yes,No
12/16/2016,Uluru,18.6,36.6,0,NA,NA,SSE,41,E,N,19,9,45,26,1008.3,1003.9,1,2,26.9,34.7,No,No
12/17/2016,Uluru,22.8,37.5,0,NA,NA,E,52,ESE,ESE,31,17,27,22,1010.4,1007.4,NA,NA,29.6,36.5,No,No
12/18/2016,Uluru,26.2,38.6,0,NA,NA,W,57,E,NNE,30,17,23,19,1012.2,1007.3,7,NA,28.8,36.3,No,Yes
12/19/2016,Uluru,22.1,39.5,2,NA,NA,NE,54,NE,NNW,13,11,56,25,1009,1004.8,NA,NA,28.6,38.7,Yes,No
12/20/2016,Uluru,23.4,37.4,0,NA,NA,S,59,NE,ESE,17,13,36,24,1008.2,1004.9,6,NA,30.7,36.2,No,No
12/21/2016,Uluru,26.1,38.2,0,NA,NA,E,50,ESE,ESE,26,26,32,19,1010.3,1006.4,8,NA,29.1,37.1,No,No
12/22/2016,Uluru,25.3,37.4,0,NA,NA,NE,46,E,NE,26,26,49,30,1008.6,1003.5,NA,5,29.7,36.3,No,No
12/23/2016,Uluru,24.8,32.6,0,NA,NA,NNW,44,NNE,NW,20,11,59,57,1007.5,1004,4,8,28.2,30,No,Yes
12/24/2016,Uluru,22.9,29.9,21.8,NA,NA,N,35,NE,NE,13,19,85,58,1008.8,1005.1,8,6,24.6,29.3,Yes,Yes
12/25/2016,Uluru,22.8,29.5,9.2,NA,NA,NNW,54,NE,NE,19,26,96,75,1005.5,1001.1,8,8,24.3,28,Yes,Yes
12/26/2016,Uluru,22.1,27.4,83.8,NA,NA,ENE,72,N,NNW,31,43,100,100,994.6,989.2,8,8,22.2,24.2,Yes,Yes
12/27/2016,Uluru,22.1,35.8,63.8,NA,NA,WNW,43,WNW,W,17,31,77,41,997.8,995.2,4,2,26,33.5,Yes,No
12/28/2016,Uluru,22.6,36.8,0,NA,NA,NW,50,NW,W,30,15,63,39,1000,998.8,NA,NA,29.7,34,No,No
12/29/2016,Uluru,23.2,38,0,NA,NA,SSW,33,S,WSW,17,17,25,14,1004.4,1001,NA,NA,28.7,36.4,No,No
12/30/2016,Uluru,19.7,37,0,NA,NA,E,37,ESE,W,22,6,30,23,1004.6,1000.9,NA,NA,28.2,35.1,No,No
12/31/2016,Uluru,23.7,33,0,NA,NA,NE,46,NE,ENE,24,17,40,38,1005.1,1002.7,5,NA,30.1,31.5,No,No
1/1/2017,Uluru,22.3,36.1,0,NA,NA,E,37,SSE,E,19,26,50,26,1007.3,1005,1,NA,27.9,35,No,No
1/2/2017,Uluru,23.2,32.7,0,NA,NA,ESE,46,ESE,ESE,30,20,32,27,1010.3,1007.6,8,3,25.9,31.6,No,No
1/3/2017,Uluru,21.6,35.3,0,NA,NA,E,52,E,ESE,30,22,30,21,1008.9,1005.6,2,NA,27.8,33.2,No,No
1/4/2017,Uluru,20.9,37.8,0,NA,NA,ESE,44,E,ENE,30,19,22,19,1007.5,1004.1,NA,NA,29.4,35.7,No,No
1/5/2017,Uluru,23,39.9,0,NA,NA,E,50,ESE,ENE,30,17,19,18,1005.9,1002.2,NA,NA,32.8,37.9,No,No
1/6/2017,Uluru,23.8,40.1,0,NA,NA,WNW,39,N,NE,6,19,49,26,1003.1,999.7,NA,1,31.7,37.9,No,No
1/7/2017,Uluru,27.7,38.8,0,NA,NA,ENE,50,N,ENE,9,13,50,29,1002.7,998.6,1,NA,31.5,37.5,No,No
1/8/2017,Uluru,25.1,38.6,0,NA,NA,ENE,33,SE,NE,17,9,49,25,1003.5,1000.9,7,4,29.1,37.8,No,No
1/9/2017,Uluru,26.4,39.2,0,NA,NA,SE,35,E,ENE,22,20,38,24,1004.6,1001.4,2,8,32.5,38.1,No,No
1/10/2017,Uluru,27.7,37.4,0,NA,NA,E,44,ESE,E,31,26,34,27,1005.1,1002.9,NA,4,33.3,37.1,No,No
1/11/2017,Uluru,25.7,38.7,0,NA,NA,ENE,61,ESE,E,22,28,52,32,1006.4,1002.2,7,8,31,36.8,No,Yes
1/12/2017,Uluru,21.6,34.1,23.6,NA,NA,NNE,56,E,N,9,20,95,79,1005.1,1001,8,7,24.7,28.7,Yes,Yes
1/13/2017,Uluru,24.7,34.6,3.6,NA,NA,WSW,46,NW,ESE,17,24,68,81,1003.9,1002.8,NA,2,30,29.1,Yes,No
1/14/2017,Uluru,21.5,31.5,0.6,NA,NA,ESE,44,SE,E,24,24,62,42,1010.5,1007.9,8,8,22.7,29.9,No,No
1/15/2017,Uluru,21.8,35.8,0,NA,NA,E,44,E,E,26,20,43,35,1010.4,1006.2,7,NA,26,34.7,No,No
1/16/2017,Uluru,25.3,37.9,0,NA,NA,ENE,39,ENE,NE,28,24,22,22,1007.9,1003.9,NA,NA,30.5,36.9,No,No
1/17/2017,Uluru,23.2,40.1,0,NA,NA,NE,46,ESE,ESE,15,19,29,24,1005.4,1001.6,7,NA,29.7,39.4,No,No
1/18/2017,Uluru,25.4,36.5,0.2,NA,NA,ENE,52,NNE,ENE,13,22,63,42,1005.3,1002.5,NA,6,30.3,35.5,No,Yes
1/19/2017,Uluru,24.5,34.7,3.4,NA,NA,NNW,48,NNW,NW,26,30,73,49,1006,1001.9,6,6,28,33.5,Yes,Yes
1/20/2017,Uluru,26,34.4,1.8,NA,NA,W,39,NW,NW,17,20,67,53,1004.3,1001.9,3,4,29.9,32.4,Yes,Yes
1/21/2017,Uluru,24.7,32.5,2.2,NA,NA,NE,30,ENE,SSE,15,9,74,70,1007.5,1004.9,3,7,28.1,30.2,Yes,Yes
1/22/2017,Uluru,24.5,37.5,3.2,NA,NA,NNE,48,ENE,WSW,4,13,70,38,1007.9,1003.7,NA,4,28.4,36.1,Yes,Yes
1/23/2017,Uluru,23.1,34.5,6.4,NA,NA,SSW,50,ENE,W,19,7,79,56,1007.8,1003.7,8,NA,26,32.9,Yes,Yes
1/24/2017,Uluru,21.8,25.4,17.2,NA,NA,SSE,37,SSE,SE,20,22,100,76,1010.6,1009.6,8,8,21.8,25,Yes,No
1/25/2017,Uluru,21.3,34.2,0.2,NA,NA,E,37,E,E,24,17,80,52,1014.2,1010.4,8,NA,23.7,32.3,No,No
1/26/2017,Uluru,23.6,35.5,0,NA,NA,NE,48,E,ENE,26,22,68,46,1012.8,1009.5,8,NA,27.5,33.7,No,Yes
1/27/2017,Uluru,24.6,37.9,4.2,NA,NA,NE,52,E,ENE,24,17,51,31,1011.2,1007.9,NA,2,29.6,36.2,Yes,No
1/28/2017,Uluru,24.7,39.2,0.2,NA,NA,E,44,ENE,NE,19,19,45,30,1011.7,1008.5,NA,1,31.7,37.4,No,No
1/29/2017,Uluru,25.4,40.3,0,NA,NA,ENE,37,E,SE,17,6,40,20,1012.2,1008.2,NA,1,31.6,38.9,No,No
1/30/2017,Uluru,23.8,41.3,0,NA,NA,W,41,E,SSE,4,7,32,18,1009.5,1006.1,NA,2,33.8,39,No,No
1/31/2017,Uluru,26.1,41.5,0,NA,NA,E,43,ESE,ENE,24,20,45,16,1008.6,1005.4,NA,1,32.1,40.5,No,No
2/1/2017,Uluru,27.6,40.8,0,NA,NA,ENE,43,ESE,NE,26,11,44,22,1010.1,1006.3,NA,NA,32.1,39,No,No
2/2/2017,Uluru,27.5,36.5,0,NA,NA,NA,NA,ESE,E,13,24,50,34,1011.9,1007.8,NA,4,29,35.4,No,Yes
2/3/2017,Uluru,23.5,36,1.8,NA,NA,ENE,44,ENE,E,28,20,46,33,1010.6,1006.7,4,NA,28.3,33.8,Yes,No
2/4/2017,Uluru,25.6,38.8,0,NA,NA,NNE,31,NE,NNW,20,7,38,30,1007.2,1002.7,1,8,30.9,37.1,No,No
2/5/2017,Uluru,24.4,39,0,NA,NA,S,35,NNW,N,13,13,49,26,1004.3,1000.4,NA,4,31.8,37.8,No,No
2/6/2017,Uluru,25.8,39.2,0,NA,NA,ENE,78,ESE,E,20,19,45,30,1005.2,1001.7,NA,5,31,37.8,No,Yes
2/7/2017,Uluru,24.4,37.9,7.6,NA,NA,NE,72,E,NE,17,31,69,35,1006.2,1002.2,4,2,27.7,37,Yes,Yes
2/8/2017,Uluru,24.1,39.2,2.8,NA,NA,NE,50,N,NNE,17,26,62,28,1005.7,1003,NA,NA,29.7,37.8,Yes,No
2/9/2017,Uluru,25.6,40.6,0.2,NA,NA,ENE,56,NA,N,0,11,47,27,1007.3,1003.2,NA,1,32,38.6,No,No
2/10/2017,Uluru,24.8,39.8,0.4,NA,NA,WNW,65,E,ENE,15,20,38,24,1007,1003.6,NA,NA,31.5,36.6,No,Yes
2/11/2017,Uluru,22.2,39.4,6.2,NA,NA,S,30,S,W,19,9,56,25,1008.4,1004.9,NA,4,28.6,38.7,Yes,No
2/12/2017,Uluru,26,40.1,0.2,NA,NA,SE,50,SSE,SE,26,20,47,26,1007.1,1004.1,NA,NA,30.9,38.9,No,No
2/13/2017,Uluru,23.1,36.2,0,NA,NA,ESE,43,ESE,ESE,28,24,31,19,1011.4,1008.4,NA,NA,26.2,34.2,No,No
2/14/2017,Uluru,22,36.3,0,NA,NA,ENE,43,E,ENE,31,19,21,16,1012.8,1008.8,NA,NA,27.3,34.5,No,No
2/15/2017,Uluru,20.1,38.9,0,NA,NA,E,28,ENE,SE,19,7,19,12,1010.6,1006.2,NA,NA,29.3,37.9,No,No
2/16/2017,Uluru,19.3,40.1,0,NA,NA,SW,30,E,N,11,9,22,14,1009,1005.6,NA,NA,29.2,38.9,No,No
2/17/2017,Uluru,19.9,39.3,0,NA,NA,SSE,41,SE,SSE,24,11,34,12,1010.7,1008.3,NA,NA,29.3,38.3,No,No
2/18/2017,Uluru,21.8,34,0,NA,NA,SSE,39,SE,S,19,15,32,18,1015.1,1011.3,NA,NA,25.1,32.2,No,No
2/19/2017,Uluru,16.3,31.4,0,NA,NA,ESE,44,ESE,SSE,26,20,36,18,1015.8,1010.9,NA,NA,21.9,29.6,No,No
2/20/2017,Uluru,14.4,32.3,0,NA,NA,ENE,37,E,E,24,20,25,11,1014.6,1010.1,NA,NA,21.8,30.9,No,No
2/21/2017,Uluru,13.5,NA,0,NA,NA,NA,NA,ENE,SW,24,7,23,11,1013.7,1008.4,NA,NA,25.2,34.4,No,NA
2/22/2017,Uluru,16.1,38,NA,NA,NA,SSW,35,SSW,W,22,17,30,16,1011.4,1008.6,NA,NA,27.7,36.4,NA,No
2/23/2017,Uluru,18.1,36.6,0,NA,NA,E,44,ESE,ESE,28,20,27,13,1016.1,1013.2,NA,NA,25.9,35.4,No,No
2/24/2017,Uluru,19.3,36.7,0,NA,NA,SE,50,E,SE,30,17,29,15,1019.4,1014.6,NA,NA,26.3,35,No,No
2/25/2017,Uluru,18.1,35.9,0,NA,NA,E,43,ESE,ENE,26,20,29,16,1017.2,1012.9,NA,NA,25.8,34.3,No,No
2/26/2017,Uluru,19.3,37.5,0,NA,NA,ESE,37,E,ENE,24,17,23,13,1013.7,1009.4,NA,NA,27.1,36.3,No,No
2/27/2017,Uluru,17.5,38,0,NA,NA,SSE,37,E,SSW,28,11,18,10,1013.5,1009.6,NA,NA,26.8,36.8,No,No
2/28/2017,Uluru,15.9,38.2,0,NA,NA,SSE,37,E,SSE,15,19,15,8,1012.5,1008.8,NA,NA,28.3,37.8,No,No
3/1/2017,Uluru,19.1,39.8,0,NA,NA,ESE,50,E,SE,19,22,23,14,1012.6,1009.9,NA,2,29.9,38,No,No
3/2/2017,Uluru,21,38.4,0,NA,NA,SE,54,ESE,ESE,20,30,20,11,1014.7,1010.7,NA,1,30,37.4,No,No
3/3/2017,Uluru,19.5,38.1,0,NA,NA,E,52,SSE,ESE,15,26,22,12,1012.9,1009.1,NA,3,30,36.3,No,No
3/4/2017,Uluru,20.8,38.4,0,NA,NA,ESE,43,E,SSE,24,19,21,11,1012.4,1009,5,1,29.8,37.3,No,No
3/5/2017,Uluru,20.4,39.2,0,NA,NA,E,39,ESE,ESE,19,22,21,10,1012.2,1008.9,NA,0,30.1,38.2,No,No
3/6/2017,Uluru,21.3,37.1,0,NA,NA,SE,41,SE,SE,24,20,26,15,1012.2,1008.3,NA,1,27.7,36,No,No
3/7/2017,Uluru,22.4,32,0,NA,NA,E,35,ESE,E,19,19,34,23,1012.1,1009.1,2,8,24.9,31.2,No,No
3/8/2017,Uluru,21.4,33.9,0,NA,NA,NNW,35,ENE,NW,15,11,32,21,1011.3,1008.8,NA,3,27.5,33,No,No
3/9/2017,Uluru,17.8,36.4,0,NA,NA,NE,31,SSE,E,11,19,49,19,1012.4,1008.7,NA,NA,27.1,35,No,No
3/10/2017,Uluru,25.3,36.5,0,NA,NA,NNE,37,NE,SSE,19,7,25,23,1012.2,1009.5,7,6,29.7,35,No,No
3/11/2017,Uluru,22,37.4,0,NA,NA,SSW,35,ESE,WNW,4,13,17,21,1011.4,1007.7,6,5,29.4,36.1,No,No
3/12/2017,Uluru,26.6,36.4,0,NA,NA,SSW,46,SSE,ESE,22,15,45,29,1010.8,1007,8,NA,27.4,34.5,No,No
3/13/2017,Uluru,16.3,35.7,0,NA,NA,E,41,E,WSW,26,7,30,19,1012.5,1008.4,NA,NA,23.8,33.4,No,No
3/14/2017,Uluru,18.5,39,0,NA,NA,SSE,30,ESE,SSW,15,9,32,13,1012.5,1007.6,NA,NA,26,37.8,No,No
3/15/2017,Uluru,17.9,41.9,0,NA,NA,S,43,SE,WNW,9,17,26,15,1009.7,1005,NA,NA,27,40.8,No,No
3/16/2017,Uluru,23.4,35.1,0,NA,NA,S,48,SSE,ESE,26,20,43,21,1012.3,1009.1,NA,NA,24.2,34.1,No,No
3/17/2017,Uluru,19.8,37.7,0,NA,NA,E,37,E,ENE,28,7,27,16,1015.5,1010.7,NA,NA,24.8,36.1,No,No
3/18/2017,Uluru,20.3,38.8,0,NA,NA,ENE,37,E,SE,19,15,29,14,1015.7,1011,NA,NA,28.6,37.1,No,No
3/19/2017,Uluru,19.2,39.5,0,NA,NA,ENE,35,E,SSE,19,19,23,10,1012.4,1007.6,NA,NA,28.7,37.8,No,No
3/20/2017,Uluru,17.5,39.7,0,NA,NA,SSW,48,S,NNE,13,11,22,9,1009.5,1005.6,NA,NA,26.9,38.6,No,No
3/21/2017,Uluru,21.8,38.9,0,NA,NA,S,37,SE,NNE,19,9,42,15,1011.2,1006.8,NA,NA,26.3,36.8,No,No
3/22/2017,Uluru,23.1,39.9,0,NA,NA,ENE,37,E,WNW,22,13,33,16,1012.3,1007.7,NA,NA,28.1,37.8,No,No
3/23/2017,Uluru,24.6,40.8,0,NA,NA,N,33,E,SE,17,7,28,13,1012,1007.8,NA,NA,29.2,38.8,No,No
3/24/2017,Uluru,22.5,40.6,0,NA,NA,NE,33,ESE,ENE,17,22,27,11,1010.7,1006.9,NA,NA,29.5,39.3,No,No
3/25/2017,Uluru,21.3,40.6,0,NA,NA,E,35,ESE,SSE,9,9,21,11,1010,1005.3,NA,NA,29.7,38.9,No,No
3/26/2017,Uluru,18.4,41.6,0,NA,NA,NNW,37,ESE,N,9,20,20,9,1008.7,1005.1,NA,NA,28.6,40.4,No,No
3/27/2017,Uluru,25.3,37.6,0,NA,NA,SSE,50,SSE,SE,30,24,44,28,1010.5,1008.7,NA,NA,30.6,35.9,No,No
3/28/2017,Uluru,24.1,37,0,NA,NA,E,35,ESE,ESE,20,24,30,20,1013.1,1008.7,NA,1,27.4,36.1,No,No
3/29/2017,Uluru,25.2,34.7,0,NA,NA,SSE,52,ESE,WNW,19,13,32,27,1012.4,1009.7,7,3,26.6,33.8,No,No
3/30/2017,Uluru,17.7,28,0,NA,NA,SSE,46,SE,SE,28,24,52,20,1019.8,1016,2,2,19.3,26.8,No,No
3/31/2017,Uluru,15.9,28.8,0,NA,NA,E,37,E,ESE,26,15,26,15,1019.4,1015.4,NA,NA,19.2,27.4,No,No
4/1/2017,Uluru,12,29,0,NA,NA,SSE,48,E,SE,22,22,29,14,1019.9,1016.7,NA,NA,19.7,28.3,No,No
4/2/2017,Uluru,13.1,27.9,0,NA,NA,E,48,ESE,ESE,22,26,31,19,1022.7,1018.3,NA,NA,19.3,26.8,No,No
4/3/2017,Uluru,11.5,28.6,0,NA,NA,E,41,E,SE,24,17,34,17,1022.6,1017.5,NA,NA,19.4,27.7,No,No
4/4/2017,Uluru,11.5,29,0,NA,NA,SE,33,ESE,SSE,19,20,23,10,1021.1,1016.7,NA,NA,18.9,27.7,No,No
4/5/2017,Uluru,9.9,29.8,0,NA,NA,ESE,39,SE,SSE,19,15,20,11,1018,1013.2,NA,NA,20,28.1,No,No
4/6/2017,Uluru,12.2,31,0,NA,NA,ENE,41,E,N,22,9,25,10,1017.1,1012.3,NA,NA,20.6,29.9,No,No
4/7/2017,Uluru,10.6,34.7,0,NA,NA,WNW,35,E,NNW,15,9,24,12,1016.4,1012.6,NA,NA,21.9,33,No,No
4/8/2017,Uluru,14.3,36.8,0,NA,NA,SSE,37,SSE,NW,9,9,26,10,1016.2,1013.1,5,1,23.2,34.8,No,No
4/9/2017,Uluru,15.9,30,0,NA,NA,SSE,37,SSE,ESE,22,22,51,22,1021.1,1017.2,NA,NA,20.4,29.1,No,No
4/10/2017,Uluru,12.4,27,0,NA,NA,E,48,ESE,ESE,30,20,48,24,1021.6,1016.9,NA,NA,17.4,26.4,No,No
4/11/2017,Uluru,9.1,26.1,0,NA,NA,E,44,E,E,24,22,37,16,1020.7,1016.1,NA,NA,16.1,24.8,No,No
4/12/2017,Uluru,9.6,28.4,0,NA,NA,ENE,33,E,SE,19,17,31,12,1020.3,1016.2,NA,NA,16.9,26.8,No,No
